0.0845 	INFO 	Loaded SoundDevice with PortAudio V19.6.0-devel, revision 396fe4b6699ae929d3a685b3ef8a7e97396139a4
303.3840 	EXP 	stim ᚼ: autoDraw = True
304.1336 	EXP 	good_text: autoDraw = True
304.1336 	EXP 	stim ᚼ: color = [-1, 1, -1]
304.2335 	EXP 	stim ᚼ: autoDraw = False
304.2335 	EXP 	slow_text: autoDraw = False
304.2335 	EXP 	fast_text: autoDraw = False
304.2335 	EXP 	good_text: autoDraw = False
304.2335 	EXP 	stim ᚼ: color = [1, 1, 1]
304.7499 	INFO 	Trial 86 start: 304.733196
305.4162 	EXP 	Drew image 7 at 0.666908
305.4162 	EXP 	Expected onset: 0.666667
305.4162 	EXP 	stim ᛋ: autoDraw = True
306.2656 	EXP 	good_text: autoDraw = True
306.2656 	EXP 	stim ᛋ: color = [1, -1, -1]
306.3657 	EXP 	stim ᛋ: autoDraw = False
306.3657 	EXP 	slow_text: autoDraw = False
306.3657 	EXP 	fast_text: autoDraw = False
306.3657 	EXP 	good_text: autoDraw = False
306.3657 	EXP 	stim ᛋ: color = [1, 1, 1]
306.8987 	INFO 	Trial 87 start: 306.882010
307.5318 	EXP 	Drew image 8 at 0.633165
307.5318 	EXP 	Expected onset: 0.616667
307.5317 	EXP 	stim ᚦ: autoDraw = True
308.4145 	EXP 	good_text: autoDraw = True
308.4145 	EXP 	stim ᚦ: color = [-1, 1, -1]
308.5189 	WARNING 	t of last frame was 21.07ms (=1/47)
308.5189 	EXP 	stim ᚦ: autoDraw = False
308.5189 	EXP 	slow_text: autoDraw = False
308.5189 	EXP 	fast_text: autoDraw = False
308.5189 	EXP 	good_text: autoDraw = False
308.5189 	EXP 	stim ᚦ: color = [1, 1, 1]
309.0476 	INFO 	Trial 88 start: 309.030868
310.0138 	EXP 	Drew image 6 at 0.966336
310.0138 	EXP 	Expected onset: 0.950000
310.0137 	EXP 	stim ᚣ: autoDraw = True
310.5634 	EXP 	slow_text: autoDraw = True
310.6634 	EXP 	stim ᚣ: autoDraw = False
310.6634 	EXP 	slow_text: autoDraw = False
310.6634 	EXP 	fast_text: autoDraw = False
310.6634 	EXP 	good_text: autoDraw = False
310.6634 	EXP 	stim ᚣ: color = [1, 1, 1]
311.1964 	INFO 	Trial 89 start: 311.179722
312.1959 	EXP 	Drew image 4 at 0.999470
312.1959 	EXP 	Expected onset: 0.983333
312.1958 	EXP 	stim ᚳ: autoDraw = True
312.7122 	EXP 	slow_text: autoDraw = True
312.7956 	EXP 	stim ᚳ: autoDraw = False
312.7956 	EXP 	slow_text: autoDraw = False
312.7956 	EXP 	fast_text: autoDraw = False
312.7956 	EXP 	good_text: autoDraw = False
312.7956 	EXP 	stim ᚳ: color = [1, 1, 1]
313.3288 	INFO 	Trial 90 start: 313.311731
314.4279 	EXP 	Drew image 1 at 1.100232
314.4279 	EXP 	Expected onset: 1.100000
314.4279 	EXP 	stim ᚢ: autoDraw = True
314.8444 	EXP 	slow_text: autoDraw = True
314.9446 	EXP 	stim ᚢ: autoDraw = False
314.9446 	EXP 	slow_text: autoDraw = False
314.9446 	EXP 	fast_text: autoDraw = False
314.9446 	EXP 	good_text: autoDraw = False
314.9446 	EXP 	stim ᚢ: color = [1, 1, 1]
315.5111 	INFO 	Trial 91 start: 315.494023
316.4103 	EXP 	Drew image 3 at 0.900386
316.4103 	EXP 	Expected onset: 0.883333
316.4102 	EXP 	stim ᚠ: autoDraw = True
317.0266 	EXP 	good_text: autoDraw = True
317.0266 	EXP 	stim ᚠ: color = [1, -1, -1]
317.1266 	EXP 	stim ᚠ: autoDraw = False
317.1266 	EXP 	slow_text: autoDraw = False
317.1266 	EXP 	fast_text: autoDraw = False
317.1266 	EXP 	good_text: autoDraw = False
317.1266 	EXP 	stim ᚠ: color = [1, 1, 1]
317.6597 	INFO 	Trial 92 start: 317.642887
318.3259 	EXP 	Drew image 3 at 0.666242
318.3259 	EXP 	Expected onset: 0.650000
318.3259 	EXP 	stim ᚠ: autoDraw = True
319.1754 	EXP 	good_text: autoDraw = True
319.1754 	EXP 	stim ᚠ: color = [1, -1, -1]
319.2755 	EXP 	stim ᚠ: autoDraw = False
319.2755 	EXP 	slow_text: autoDraw = False
319.2755 	EXP 	fast_text: autoDraw = False
319.2755 	EXP 	good_text: autoDraw = False
319.2755 	EXP 	stim ᚠ: color = [1, 1, 1]
319.7918 	INFO 	Trial 93 start: 319.775492
320.6247 	EXP 	Drew image 7 at 0.833744
320.6247 	EXP 	Expected onset: 0.816667
320.6246 	EXP 	stim ᛋ: autoDraw = True
321.3076 	EXP 	slow_text: autoDraw = True
321.3076 	EXP 	stim ᛋ: color = [1, -1, -1]
321.4074 	EXP 	stim ᛋ: autoDraw = False
321.4074 	EXP 	slow_text: autoDraw = False
321.4074 	EXP 	fast_text: autoDraw = False
321.4074 	EXP 	good_text: autoDraw = False
321.4074 	EXP 	stim ᛋ: color = [1, 1, 1]
321.9407 	INFO 	Trial 94 start: 321.924013
322.9234 	EXP 	Drew image 5 at 0.983603
322.9235 	EXP 	Expected onset: 0.983333
322.9234 	EXP 	stim ᚬ: autoDraw = True
323.4564 	EXP 	good_text: autoDraw = True
323.4564 	EXP 	stim ᚬ: color = [-1, 1, -1]
323.5573 	EXP 	stim ᚬ: autoDraw = False
323.5573 	EXP 	slow_text: autoDraw = False
323.5573 	EXP 	fast_text: autoDraw = False
323.5573 	EXP 	good_text: autoDraw = False
323.5573 	EXP 	stim ᚬ: color = [1, 1, 1]
324.0729 	INFO 	Trial 95 start: 324.056458
324.6890 	EXP 	Drew image 1 at 0.616046
324.6891 	EXP 	Expected onset: 0.616667
324.6890 	EXP 	stim ᚢ: autoDraw = True
325.5888 	EXP 	good_text: autoDraw = True
325.5888 	EXP 	stim ᚢ: color = [-1, 1, -1]
325.6886 	EXP 	stim ᚢ: autoDraw = False
325.6886 	EXP 	slow_text: autoDraw = False
325.6886 	EXP 	fast_text: autoDraw = False
325.6886 	EXP 	good_text: autoDraw = False
325.6886 	EXP 	stim ᚢ: color = [1, 1, 1]
326.2052 	INFO 	Trial 96 start: 326.188255
327.3043 	EXP 	Drew image 2 at 1.099466
327.3044 	EXP 	Expected onset: 1.083333
327.3043 	EXP 	stim ᚻ: autoDraw = True
327.7208 	EXP 	slow_text: autoDraw = True
327.8209 	EXP 	stim ᚻ: autoDraw = False
327.8209 	EXP 	slow_text: autoDraw = False
327.8209 	EXP 	fast_text: autoDraw = False
327.8209 	EXP 	good_text: autoDraw = False
327.8209 	EXP 	stim ᚻ: color = [1, 1, 1]
328.4038 	INFO 	Trial 97 start: 328.387435
329.0874 	EXP 	Drew image 1 at 0.682623
329.0874 	EXP 	Expected onset: 0.666667
329.0874 	EXP 	stim ᚢ: autoDraw = True
329.9195 	EXP 	good_text: autoDraw = True
329.9195 	EXP 	stim ᚢ: color = [1, -1, -1]
330.0194 	EXP 	stim ᚢ: autoDraw = False
330.0194 	EXP 	slow_text: autoDraw = False
330.0194 	EXP 	fast_text: autoDraw = False
330.0194 	EXP 	good_text: autoDraw = False
330.0194 	EXP 	stim ᚢ: color = [1, 1, 1]
330.5526 	INFO 	Trial 98 start: 330.535849
331.2022 	EXP 	Drew image 1 at 0.649813
331.2022 	EXP 	Expected onset: 0.650000
331.2021 	EXP 	stim ᚢ: autoDraw = True
332.0685 	EXP 	fast_text: autoDraw = True
332.0685 	EXP 	stim ᚢ: color = [-1, 1, -1]
332.1684 	EXP 	stim ᚢ: autoDraw = False
332.1684 	EXP 	slow_text: autoDraw = False
332.1684 	EXP 	fast_text: autoDraw = False
332.1684 	EXP 	good_text: autoDraw = False
332.1684 	EXP 	stim ᚢ: color = [1, 1, 1]
332.7014 	INFO 	Trial 99 start: 332.684732
333.7342 	EXP 	Drew image 9 at 1.032868
333.7343 	EXP 	Expected onset: 1.016667
333.7342 	EXP 	stim ᛇ: autoDraw = True
334.2173 	EXP 	good_text: autoDraw = True
334.2173 	EXP 	stim ᛇ: color = [1, -1, -1]
334.3006 	EXP 	stim ᛇ: autoDraw = False
334.3006 	EXP 	slow_text: autoDraw = False
334.3006 	EXP 	fast_text: autoDraw = False
334.3006 	EXP 	good_text: autoDraw = False
334.3006 	EXP 	stim ᛇ: color = [1, 1, 1]
334.3172 	EXP 	pause_text: autoDraw = True
334.3172 	EXP 	pause_text: autoDraw = True
334.3339 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.3505 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.3672 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.3839 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.4005 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.4172 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.4339 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.4505 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.4672 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.4839 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.5005 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.5172 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.5337 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.5504 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.5671 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.5837 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.6005 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.6171 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.6338 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.6504 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.6670 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.6837 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.7004 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.7171 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.7337 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.7504 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.7670 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.7837 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.8003 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.8169 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.8337 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.8502 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.8670 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.8836 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.9003 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.9169 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.9336 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.9504 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.9668 	EXP 	pause_text: text = 'Press 10 times to continue.'
334.9835 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.0001 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.0168 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.0334 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.0501 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.0667 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.0834 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.1002 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.1167 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.1334 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.1500 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.1671 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.1833 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.2000 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.2168 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.2334 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.2502 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.2667 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.2834 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.3001 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.3167 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.3334 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.3500 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.3667 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.3833 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.4001 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.4165 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.4337 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.4499 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.4665 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.4833 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.4999 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.5166 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.5331 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.5500 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.5665 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.5831 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.5998 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.6164 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.6331 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.6498 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.6665 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.6830 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.6997 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.7164 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.7330 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.7498 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.7663 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.7832 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.7997 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.8164 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.8331 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.8497 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.8664 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.8829 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.8998 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.9164 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.9332 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.9497 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.9663 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.9830 	EXP 	pause_text: text = 'Press 10 times to continue.'
335.9996 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.0163 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.0330 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.0497 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.0663 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.0830 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.0996 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.1161 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.1329 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.1494 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.1662 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.1827 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.1994 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.2161 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.2328 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.2496 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.2662 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.2829 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.2995 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.3166 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.3328 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.3495 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.3661 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.3828 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.3994 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.4161 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.4329 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.4494 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.4661 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.4828 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.4994 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.5159 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.5326 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.5494 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.5660 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.5827 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.5993 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.6160 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.6326 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.6491 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.6659 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.6825 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.6992 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.7158 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.7326 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.7492 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.7659 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.7827 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.7992 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.8160 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.8325 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.8492 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.8659 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.8825 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.8992 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.9158 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.9326 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.9492 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.9658 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.9825 	EXP 	pause_text: text = 'Press 10 times to continue.'
336.9990 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.0157 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.0323 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.0490 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.0656 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.0823 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.0989 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.1155 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.1323 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.1489 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.1657 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.1823 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.1989 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.2155 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.2322 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.2489 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.2655 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.2823 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.2989 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.3156 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.3323 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.3489 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.3656 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.3822 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.3988 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.4154 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.4322 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.4487 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.4654 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.4821 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.4987 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.5154 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.5322 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.5489 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.5653 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.5825 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.5987 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.6153 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.6321 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.6487 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.6654 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.6820 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.6987 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.7153 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.7325 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.7487 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.7652 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.7820 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.7986 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.8153 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.8319 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.8489 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.8653 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.8819 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.8986 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.9152 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.9320 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.9485 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.9653 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.9818 	EXP 	pause_text: text = 'Press 10 times to continue.'
337.9986 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.0153 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.0318 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.0485 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.0651 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.0819 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.0984 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.1156 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.1318 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.1484 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.1652 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.1818 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.1985 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.2151 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.2320 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.2483 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.2649 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.2817 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.2983 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.3151 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.3317 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.3483 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.3650 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.3817 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.3984 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.4150 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.4318 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.4483 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.4649 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.4816 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.4982 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.5150 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.5316 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.5483 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.5649 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.5817 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.5983 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.6152 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.6316 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.6481 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.6649 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.6815 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.6982 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.7149 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.7316 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.7481 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.7648 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.7814 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.7981 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.8148 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.8314 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.8481 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.8648 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.8820 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.8981 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.9147 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.9315 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.9480 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.9647 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.9817 	EXP 	pause_text: text = 'Press 10 times to continue.'
338.9984 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.0147 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.0313 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.0480 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.0647 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.0813 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.0980 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.1149 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.1312 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.1479 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.1645 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.1812 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.1979 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.2145 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.2312 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.2478 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.2648 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.2812 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.2978 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.3145 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.3312 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.3479 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.3646 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.3813 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.3978 	EXP 	pause_text: text = 'Press 10 times to continue.'
339.4145 	EXP 	pause_text: text = 'Press 10 times to continue.'
